code,name,id
31.75.07.1004,Pondok Kelapa,adm_area_31_75_07_1004
31.75.07.1005,Malaka Sari,adm_area_31_75_07_1005
31.75.07.1006,Malaka Jaya,adm_area_31_75_07_1006
31.75.07.1007,Pondok Kopi,adm_area_31_75_07_1007
31.75.08,Makasar,adm_area_31_75_08
31.75.08.1001,Makasar,adm_area_31_75_08_1001
31.75.08.1002,Pinangranti,adm_area_31_75_08_1002
31.75.08.1003,Kebon Pala,adm_area_31_75_08_1003
31.75.08.1004,Halim Perdana Kusuma,adm_area_31_75_08_1004
31.75.08.1005,Cipinang Melayu,adm_area_31_75_08_1005
31.75.09,Ciracas,adm_area_31_75_09
31.75.09.1001,Ciracas,adm_area_31_75_09_1001
31.75.09.1002,Cibubur,adm_area_31_75_09_1002
31.75.09.1003,Kelapa Dua Wetan,adm_area_31_75_09_1003
31.75.09.1004,Susukan,adm_area_31_75_09_1004
31.75.09.1005,Rambutan,adm_area_31_75_09_1005
31.75.10,Cipayung,adm_area_31_75_10
31.75.10.1001,Cipayung,adm_area_31_75_10_1001
31.75.10.1002,Cilangkap,adm_area_31_75_10_1002
31.75.10.1003,Pondok Ranggon,adm_area_31_75_10_1003
31.75.10.1004,Munjul,adm_area_31_75_10_1004
31.75.10.1005,Setu,adm_area_31_75_10_1005
31.75.10.1006,Bambu Apus,adm_area_31_75_10_1006
31.75.10.1007,Lubang Buaya,adm_area_31_75_10_1007
31.75.10.1008,Ceger,adm_area_31_75_10_1008
32,JAWA BARAT,adm_area_32
32.01,KAB. BOGOR,adm_area_32_01
32.01.01,Cibinong,adm_area_32_01_01
32.01.01.1001,Pondok Rajeg,adm_area_32_01_01_1001
32.01.01.1002,Karadenan,adm_area_32_01_01_1002
32.01.01.1003,Harapanjaya,adm_area_32_01_01_1003
32.01.01.1004,Nanggewer,adm_area_32_01_01_1004
32.01.01.1005,Nanggewer Mekar,adm_area_32_01_01_1005
32.01.01.1006,Cibinong,adm_area_32_01_01_1006
32.01.01.1007,Pakansari,adm_area_32_01_01_1007
32.01.01.1008,Tengah,adm_area_32_01_01_1008
32.01.01.1009,Sukahati,adm_area_32_01_01_1009
32.01.01.1010,Ciriung,adm_area_32_01_01_1010
32.01.01.1011,Cirimekar,adm_area_32_01_01_1011
32.01.01.1012,Pabuaran,adm_area_32_01_01_1012
32.01.01.1013,Pabuaran Mekar,adm_area_32_01_01_1013
32.01.02,Gunung Putri,adm_area_32_01_02
32.01.02.2001,Wanaherang,adm_area_32_01_02_2001
32.01.02.2002,Bojong Kulur,adm_area_32_01_02_2002
32.01.02.2003,Ciangsana,adm_area_32_01_02_2003
32.01.02.2004,Gunung Putri,adm_area_32_01_02_2004
32.01.02.2005,Bojong Nangka,adm_area_32_01_02_2005
32.01.02.2006,Tlajung Udik,adm_area_32_01_02_2006
32.01.02.2007,Cicadas,adm_area_32_01_02_2007
32.01.02.2008,Cikeas Udik,adm_area_32_01_02_2008
32.01.02.2009,Nagrak,adm_area_32_01_02_2009
32.01.02.2010,Karanggan,adm_area_32_01_02_2010
32.01.03,Citeureup,adm_area_32_01_03
32.01.03.2001,Puspasari,adm_area_32_01_03_2001
32.01.03.2002,Citeureup,adm_area_32_01_03_2002
32.01.03.2003,Leuwinutug,adm_area_32_01_03_2003
32.01.03.2004,Tajur,adm_area_32_01_03_2004
32.01.03.2005,Sanja,adm_area_32_01_03_2005
32.01.03.1006,Puspanegara,adm_area_32_01_03_1006
32.01.03.1007,Karang Asem Barat,adm_area_32_01_03_1007
32.01.03.2008,Karang Asem Timur,adm_area_32_01_03_2008
32.01.03.2009,Tarikolot,adm_area_32_01_03_2009
32.01.03.2010,Gunungsari,adm_area_32_01_03_2010
32.01.03.2011,Tangkil,adm_area_32_01_03_2011
32.01.03.2012,Sukahati,adm_area_32_01_03_2012
32.01.03.2013,Hambalang,adm_area_32_01_03_2013
32.01.03.2014,Pasirmukti,adm_area_32_01_03_2014
32.01.04,Sukaraja,adm_area_32_01_04
32.01.04.2001,Gununggeulis,adm_area_32_01_04_2001
32.01.04.2002,Cilebut Timur,adm_area_32_01_04_2002
32.01.04.2003,Cilebut Barat,adm_area_32_01_04_2003
32.01.04.2004,Cibanon,adm_area_32_01_04_2004
32.01.04.2005,Nagrak,adm_area_32_01_04_2005
32.01.04.2006,Sukatani,adm_area_32_01_04_2006
32.01.04.2007,Sukaraja,adm_area_32_01_04_2007
32.01.04.2008,Cikeas,adm_area_32_01_04_2008
32.01.04.2009,Pasir Jambu,adm_area_32_01_04_2009
32.01.04.2010,Cimandala,adm_area_32_01_04_2010
32.01.04.2011,Cijujung,adm_area_32_01_04_2011
32.01.04.2012,Cadasngampar,adm_area_32_01_04_2012
32.01.04.2013,Pasirlaja,adm_area_32_01_04_2013
32.01.05,Babakan Madang,adm_area_32_01_05
32.01.05.2001,Cijayanti,adm_area_32_01_05_2001
32.01.05.2002,Sumurbatu,adm_area_32_01_05_2002
32.01.05.2003,Sentul,adm_area_32_01_05_2003
32.01.05.2004,Karangtengah,adm_area_32_01_05_2004
32.01.05.2005,Cipambuan,adm_area_32_01_05_2005
32.01.05.2006,Kadumanggu,adm_area_32_01_05_2006
32.01.05.2007,Citaringgul,adm_area_32_01_05_2007
32.01.05.2008,Babakan Madang,adm_area_32_01_05_2008
32.01.05.2009,Bojong Koneng,adm_area_32_01_05_2009
32.01.06,Jonggol,adm_area_32_01_06
32.01.06.2001,Sukamaju,adm_area_32_01_06_2001
32.01.06.2002,Sirnagalih,adm_area_32_01_06_2002
32.01.06.2003,Singajaya,adm_area_32_01_06_2003
32.01.06.2004,Sukasirna,adm_area_32_01_06_2004
32.01.06.2005,Sukanegara,adm_area_32_01_06_2005
32.01.06.2006,Sukamanah,adm_area_32_01_06_2006
32.01.06.2007,Weninggalih,adm_area_32_01_06_2007
32.01.06.2008,Cibodas,adm_area_32_01_06_2008
32.01.06.2009,Jonggol,adm_area_32_01_06_2009
32.01.06.2010,Bendungan,adm_area_32_01_06_2010
32.01.06.2011,Singasari,adm_area_32_01_06_2011
32.01.06.2012,Balekambang,adm_area_32_01_06_2012
32.01.06.2013,Sukajaya,adm_area_32_01_06_2013
32.01.06.2014,Sukagalih,adm_area_32_01_06_2014
32.01.07,Cileungsi,adm_area_32_01_07
32.01.07.2001,Pasirangin,adm_area_32_01_07_2001
32.01.07.2002,Mekarsari,adm_area_32_01_07_2002
32.01.07.2003,Mampir,adm_area_32_01_07_2003
32.01.07.2004,Dayeuh,adm_area_32_01_07_2004
32.01.07.2005,Gandoang,adm_area_32_01_07_2005
32.01.07.2006,Jatisari,adm_area_32_01_07_2006
32.01.07.2007,Cileungsi Kidul,adm_area_32_01_07_2007
32.01.07.2008,Cipeucang,adm_area_32_01_07_2008
32.01.07.2009,Situsari,adm_area_32_01_07_2009
32.01.07.2010,Cipenjo,adm_area_32_01_07_2010
32.01.07.2011,Limusnunggal,adm_area_32_01_07_2011
32.01.07.2012,Cileungsi,adm_area_32_01_07_2012
32.01.08,Cariu,adm_area_32_01_08
32.01.08.2001,Karyamekar,adm_area_32_01_08_2001
32.01.08.2002,Babakanraden,adm_area_32_01_08_2002
32.01.08.2003,Cikutamahi,adm_area_32_01_08_2003
32.01.08.2004,Kutamekar,adm_area_32_01_08_2004
32.01.08.2005,Cariu,adm_area_32_01_08_2005
32.01.08.2006,Mekarwangi,adm_area_32_01_08_2006
32.01.08.2007,Bantarkuning,adm_area_32_01_08_2007
32.01.08.2008,Sukajadi,adm_area_32_01_08_2008
32.01.08.2009,Tegalpanjang,adm_area_32_01_08_2009
32.01.08.2010,Cibatutiga,adm_area_32_01_08_2010
32.01.09,Sukamakmur,adm_area_32_01_09
32.01.09.2001,Wargajaya,adm_area_32_01_09_2001
32.01.09.2002,Pabuaran,adm_area_32_01_09_2002
32.01.09.2003,Sukadamai,adm_area_32_01_09_2003
32.01.09.2004,Sukawangi,adm_area_32_01_09_2004
32.01.09.2005,Cibadak,adm_area_32_01_09_2005
32.01.09.2006,Sukaresmi,adm_area_32_01_09_2006
32.01.09.2007,Sukamulya,adm_area_32_01_09_2007
32.01.09.2008,Sukaharja,adm_area_32_01_09_2008
32.01.09.2009,Sirnajaya,adm_area_32_01_09_2009
32.01.09.2010,Sukamakmur,adm_area_32_01_09_2010
32.01.10,Parung,adm_area_32_01_10
32.01.10.2001,Parung,adm_area_32_01_10_2001
32.01.10.2002,Iwul,adm_area_32_01_10_2002
32.01.10.2003,Bojongsempu,adm_area_32_01_10_2003
32.01.10.2004,Waru,adm_area_32_01_10_2004
32.01.10.2005,Cogreg,adm_area_32_01_10_2005
32.01.10.2006,Pamegarsari,adm_area_32_01_10_2006
32.01.10.2007,Warujaya,adm_area_32_01_10_2007
32.01.10.2008,Bojongindah,adm_area_32_01_10_2008
32.01.10.2009,Jabonmekar,adm_area_32_01_10_2009
32.01.11,Gunung Sindur,adm_area_32_01_11
32.01.11.2001,Cidokom,adm_area_32_01_11_2001
32.01.11.2002,Padurenan,adm_area_32_01_11_2002
32.01.11.2003,Pengasinan,adm_area_32_01_11_2003
32.01.11.2004,Curug,adm_area_32_01_11_2004
32.01.11.2005,Gunungsindur,adm_area_32_01_11_2005
32.01.11.2006,Jampang,adm_area_32_01_11_2006
32.01.11.2007,Cibadung,adm_area_32_01_11_2007
32.01.11.2008,Cibinong,adm_area_32_01_11_2008
32.01.11.2009,Rawakalong,adm_area_32_01_11_2009
32.01.11.2010,Pabuaran,adm_area_32_01_11_2010
32.01.12,Kemang,adm_area_32_01_12
32.01.12.2001,Bojong,adm_area_32_01_12_2001
32.01.12.2002,Parakanjaya,adm_area_32_01_12_2002
32.01.12.2003,Kemang,adm_area_32_01_12_2003
32.01.12.2004,Pabuaran,adm_area_32_01_12_2004
32.01.12.2005,Semplak Barat,adm_area_32_01_12_2005
32.01.12.1006,Atang Senjaya,adm_area_32_01_12_1006
32.01.12.2007,Jampang,adm_area_32_01_12_2007
32.01.12.2008,Pondok Udik,adm_area_32_01_12_2008
32.01.12.2009,Tegal,adm_area_32_01_12_2009
32.01.13,Bojong Gede,adm_area_32_01_13
32.01.13.2001,Bojongbaru,adm_area_32_01_13_2001
32.01.13.2002,Cimanggis,adm_area_32_01_13_2002
32.01.13.2003,Susukan,adm_area_32_01_13_2003
